wse0,a,b,a50,w50,q50,w_low,w_high,h_low,h_high,slp,stationid,COMID,R,GAP,W
49.337449948394664,0.00010954550954227047,2.2372169767026384,175.74075983061135,97.63821533806068,129.5626678466797,80.89714524159305,114.96998758503142,51.225712121388796,53.611723405802245,0.00030409828,USGS_14174000,78022380,4.0,-0.3,0.7
49.524791962226935,2.145849173406839e-05,2.578797833452257,175.74075983061135,97.63821533806068,129.5626678466797,80.89714524159305,114.96998758503142,51.225712121388796,53.89639553695404,0.00030409828,USGS_14174000,78022380,4.0,-0.1,0.5
49.63266090292548,6.684302899679763e-06,2.824482637193958,175.74075983061135,97.63821533806068,129.5626678466797,80.89714524159305,114.96998758503142,51.225712121388796,54.038731602529936,0.00030409828,USGS_14174000,78022380,4.0,0.0,0.3
23.814790093921935,-97.09945994365573,-0.8704799639716609,173.30413491494184,125.29150635746863,199.5515618673185,69.76596257903783,182.49134325205978,21.211370429876595,22.75014899909183,0.001053849942749,USGS_07288955,74069834,0.5,-0.3,0.7
29.645273891131676,-23.741313976118704,-0.24569533661151408,173.30413491494184,125.29150635746863,199.5515618673185,69.76596257903783,182.49134325205978,21.211370429876595,23.12576114101417,0.001053849942749,USGS_07288955,74069834,0.5,-0.1,0.3
29.97776111373615,-21.79943700090731,-0.2182030497615026,173.30413491494184,125.29150635746863,199.5515618673185,69.76596257903783,182.49134325205978,21.211370429876595,23.12576114101417,0.001053849942749,USGS_07288955,74069834,0.5,-0.1,0.5
19.178206199411505,0.09582005793442579,0.7260879815946353,173.30413491494184,125.29150635746863,199.5515618673185,69.76596257903783,182.49134325205978,21.038509248815554,23.876985424858848,0.001053849942749,USGS_07288955,74069834,1.0,0.3,0.5
19.299631837550532,0.1492149267229375,0.6241507264895101,173.30413491494184,125.29150635746863,199.5515618673185,69.76596257903783,182.49134325205978,21.038509248815554,23.876985424858848,0.001053849942749,USGS_07288955,74069834,1.0,0.3,0.7
23.389939626602168,0.0003950686421656888,1.6624739586596715,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.279652074291363,29.089360258169826,0.000258706243,Canada_10NC001,82001741,0.5,-0.3,0.5
24.127697355206095,1.887269910554806e-07,3.0117254103533404,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.279652074291363,30.657214798974024,0.000258706243,Canada_10NC001,82001741,0.5,0.3,0.5
24.250054288973796,1.797353642295963e-07,3.0124302152895215,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.279652074291363,30.657214798974024,0.000258706243,Canada_10NC001,82001741,0.5,0.3,0.7
22.68024875625292,0.0016943495874899594,1.4304590568442834,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.089360258169826,0.000258706243,Canada_10NC001,82001741,1.0,-0.3,0.3
22.712904654942022,0.0017002339424737687,1.4283934394203837,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.089360258169826,0.000258706243,Canada_10NC001,82001741,1.0,-0.3,0.5
22.799144893487846,0.0016364812612552728,1.4315390549289952,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.089360258169826,0.000258706243,Canada_10NC001,82001741,1.0,-0.3,0.7
23.24964248270137,0.00010178627375361695,1.9171390508646267,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.61197843843789,0.000258706243,Canada_10NC001,82001741,1.0,-0.1,0.3
23.280144354882694,0.0001080506899136641,1.9047123383318612,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.61197843843789,0.000258706243,Canada_10NC001,82001741,1.0,-0.1,0.5
23.354589492905877,0.00011748379839532903,1.8856408697637042,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.61197843843789,0.000258706243,Canada_10NC001,82001741,1.0,-0.1,0.7
23.413311668646905,2.8748644784805907e-05,2.1391779816793735,424.935374058589,199.027694323758,323.7908301217215,106.8569586702815,316.4587335661415,24.01404341626312,29.873287528571925,0.000258706243,Canada_10NC001,82001741,1.0,0.0,0.3
