wse0,a,b,a50,w50,q50,w_low,w_high,h_low,h_high,slp,stationid,COMID,R,GAP,W
18.680723832186008,0.03353987886469876,0.7005542736714176,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,20.71732112217817,0.004511909220366,luanxian,43004870,0.5,-0.1,0.3
18.672806599938692,0.034954241566837754,0.6940064846803524,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,20.71732112217817,0.004511909220366,luanxian,43004870,0.5,-0.1,0.5
18.66154316768535,0.036797415048449515,0.686004125190687,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,20.71732112217817,0.004511909220366,luanxian,43004870,0.5,-0.1,0.7
18.960686830254737,0.0011244375590852792,1.2737682547633926,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,20.995192481484516,0.004511909220366,luanxian,43004870,0.5,0.0,0.3
18.923919329360324,0.002671123164718663,1.1243924377360583,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,20.995192481484516,0.004511909220366,luanxian,43004870,0.5,0.0,0.5
18.85900989024128,0.007178736260463808,0.95599105007955,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,20.995192481484516,0.004511909220366,luanxian,43004870,0.5,0.0,0.7
19.029462289794697,4.264573332000439e-05,1.844566456440873,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,21.27306384079086,0.004511909220366,luanxian,43004870,0.5,0.1,0.3
19.008515727461475,0.00023256706614785324,1.5473352639192106,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,21.27306384079086,0.004511909220366,luanxian,43004870,0.5,0.1,0.5
18.950819481808164,0.0016378907085285509,1.2081103089211125,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,21.27306384079086,0.004511909220366,luanxian,43004870,0.5,0.1,0.7
19.089563894826973,5.68620400832895e-07,2.595012304092541,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,21.828806559403553,0.004511909220366,luanxian,43004870,0.5,0.3,0.5
19.035566071105038,0.00012473121635336206,1.654101723123577,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.04479348805297,21.828806559403553,0.004511909220366,luanxian,43004870,0.5,0.3,0.7
18.7037370465503,0.03142194034896322,0.7097473881316728,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.055681188988633,20.71732112217817,0.004511909220366,luanxian,43004870,1.0,-0.1,0.3
18.696104822568582,0.03273763501694234,0.7032321123753118,48.860634071167965,134.9137691352757,47.643805841299205,30.0,350.5897371554057,19.055681188988633,20.71732112217817,0.004511909220366,luanxian,43004870,1.0,-0.1,0.5
